Brand,Model,YearOfFabrication,Kilometres,Location,PriceEuro
Volkswagen,Touareg,2009,411000,Buzau,5500
Volkswagen,Touareg,2009,312000,Satu Mare,7700
Volkswagen,Touareg,2009,178000,Dolj,7800
Volkswagen,Touareg,2011,258000,Ialomita,11200
Volkswagen,Touareg,2011,304000,Ilfov,12499
Volkswagen,Touareg,2011,350000,Ilfov,12750
Volkswagen,Touareg,2011,221000,Maramures,12800
Volkswagen,Touareg,2011,195500,Constanta,13490
Volkswagen,Touareg,2011,265000,Ilfov,14500
Volkswagen,Touareg,2011,226000,Suceava,14800
Volkswagen,Touareg,2011,252566,Ilfov,14990
Volkswagen,Touareg,2011,292000,Timis,15999
Volkswagen,Touareg,2011,187611,Bucuresti,16650
Volkswagen,Touareg,2011,144000,Brasov,18999
Volkswagen,Touareg,2012,242000,Iasi,14900
Volkswagen,Touareg,2012,241000,Cluj,15499
Volkswagen,Touareg,2013,253000,Olt,14900
Volkswagen,Touareg,2013,283000,Bistrita-Nasaud,14950
Volkswagen,Touareg,2013,153000,Constanta,19990
Volkswagen,Touareg,2014,237000,Cluj,14950
Volkswagen,Touareg,2014,223451,Bucuresti,14990
Volkswagen,Touareg,2014,256000,Mehedinti,15250
Volkswagen,Touareg,2014,251383,Prahova,15500
Volkswagen,Touareg,2015,292000,Suceava,16500
Volkswagen,Touareg,2015,169395,Bucuresti,19500
Volkswagen,Touareg,2015,267005,Vrancea,19950
Volkswagen,Touareg,2015,173000,Bihor,22500
Volkswagen,Touareg,2015,94339,Bistrita-Nasaud,27550
Volkswagen,Touareg,2015,168037,Cluj,29738
Volkswagen,Touareg,2016,226000,Vaslui,16500
Volkswagen,Touareg,2016,175500,Arges,19500
Volkswagen,Touareg,2016,199952,Bucuresti,20950
Volkswagen,Touareg,2016,66720,Timis,22000
Volkswagen,Touareg,2016,185000,Iasi,22500
Volkswagen,Touareg,2016,157000,Braila,22900
Volkswagen,Touareg,2016,152305,Constanta,24500
Volkswagen,Touareg,2017,215467,Ilfov,17500
Volkswagen,Touareg,2017,235000,Sibiu,20000
Volkswagen,Touareg,2017,198000,Constanta,21900
Volkswagen,Touareg,2017,223957,Bucuresti,21990
Volkswagen,Touareg,2017,165000,Mures,22890
Volkswagen,Touareg,2017,123946,Covasna,22999
Volkswagen,Touareg,2018,299000,Valcea,15470
Volkswagen,Touareg,2018,162500,Iasi,24498
Volkswagen,Touareg,2018,239000,Braila,33900
Volkswagen,Touareg,2018,154045,Ilfov,37500
Volkswagen,Touareg,2018,148343,Hunedoara,39000
Volkswagen,Touareg,2018,130394,Bucuresti,42700
Volkswagen,Touareg,2018,154000,Satu Mare,43673
Volkswagen,Touareg,2018,78000,Suceava,46500
Volkswagen,Touareg,2018,128371,Cluj,47700
Volkswagen,Touareg,2018,85296,Galati,47990
Volkswagen,Touareg,2018,140000,Cluj,49900
Volkswagen,Touareg,2019,197387,Bucuresti,30243
Volkswagen,Touareg,2019,196657,Suceava,32999
Volkswagen,Touareg,2019,103191,Ilfov,36750
Volkswagen,Touareg,2019,118685,Ilfov,38899
Volkswagen,Touareg,2019,76750,Braila,39900
Volkswagen,Touareg,2019,135000,Alba,39950
Volkswagen,Touareg,2019,229000,Maramures,39990
Volkswagen,Touareg,2019,199000,Cluj,39999
Volkswagen,Touareg,2019,143246,Bucuresti,42650
Volkswagen,Touareg,2019,62445,Suceava,42959
Volkswagen,Touareg,2019,86000,Ilfov,44000
Volkswagen,Touareg,2019,78000,Ilfov,44950
Volkswagen,Touareg,2019,133045,Cluj,45290
Volkswagen,Touareg,2019,81800,Valcea,45934
Volkswagen,Touareg,2019,126155,Cluj,46990
Volkswagen,Touareg,2019,111800,Brasov,47481
Volkswagen,Touareg,2019,79500,Valcea,47600
Volkswagen,Touareg,2019,116051,Suceava,49849
Volkswagen,Touareg,2019,69501,Vrancea,49989
Volkswagen,Touareg,2019,111000,Ilfov,51488
Volkswagen,Touareg,2019,59000,Valcea,53074
Volkswagen,Touareg,2019,152219,Bucuresti,54728
Volkswagen,Touareg,2020,156000,Constanta,19500
Volkswagen,Touareg,2020,170268,Arges,34950
Volkswagen,Touareg,2020,120000,Bucuresti,36950
Volkswagen,Touareg,2020,84900,Bucuresti,37990
Volkswagen,Touareg,2020,48496,Suceava,44780
Volkswagen,Touareg,2020,172800,Arges,46800
Volkswagen,Touareg,2020,93442,Buzau,57200
Volkswagen,Touareg,2020,10044,Ilfov,71415
Volkswagen,Touareg,2020,32750,Ilfov,79800
Volkswagen,Touareg,2021,42600,Cluj,48990
Volkswagen,Touareg,2021,67900,Ilfov,64800
Volkswagen,Touareg,2021,8500,Ilfov,83879
Volkswagen,Touareg,2022,19700,Bucuresti,53500
Volkswagen,Touareg,2022,45000,Bucuresti,61500
Volkswagen,Touareg,2022,16264,Arges,62900
Volkswagen,Touareg,2022,1100,Ilfov,92490
Volkswagen,Touareg,2023,12000,Bucuresti,63361
Volkswagen,Touareg,2023,2627,Gorj,79000
Volkswagen,Touareg,2023,4000,Arad,79500
Volkswagen,Touareg,2023,200,Sibiu,83490
Volkswagen,Touareg,2023,6000,Ilfov,83779
Volkswagen,Touareg,2023,1200,Bacau,85442
Volkswagen,Touareg,2023,10,Bistrita-Nasaud,89720
Volkswagen,Touareg,2023,5451,Suceava,91399
Volkswagen,Touareg,2023,4279,Ilfov,99198
Volkswagen,Touareg,2024,1,Ilfov,66500
Volkswagen,Touran,2003,329000,Suceava,3150
Volkswagen,Touran,2004,251383,Timis,2498
Volkswagen,Touran,2004,354000,Bacau,2950
Volkswagen,Touran,2004,260600,Bucuresti,3499
Volkswagen,Touran,2006,295000,Salaj,2550
Volkswagen,Touran,2006,270000,Bacau,2600
Volkswagen,Touran,2006,239000,Ilfov,2900
Volkswagen,Touran,2006,363450,Bucuresti,2990
Volkswagen,Touran,2006,213000,Timis,4399
Volkswagen,Touran,2006,236500,Bucuresti,4999
Volkswagen,Touran,2007,232500,Timis,3650
Volkswagen,Touran,2008,320000,Buzau,3600
Volkswagen,Touran,2008,202000,Cluj,4500
Volkswagen,Touran,2009,237000,Arad,3990
Volkswagen,Touran,2009,318082,Satu Mare,4400
Volkswagen,Touran,2009,230000,Cluj,5450
Volkswagen,Touran,2010,268000,Timis,4950
Volkswagen,Touran,2010,204000,Timis,5190
Volkswagen,Touran,2010,198000,Timis,5490
Volkswagen,Touran,2010,231000,Timis,5499
Volkswagen,Touran,2010,242000,Arges,5499
Volkswagen,Touran,2010,267000,Brasov,5499
Volkswagen,Touran,2010,230000,Mures,5690
Volkswagen,Touran,2010,250696,Timis,5999
Volkswagen,Touran,2010,220000,Constanta,6250
Volkswagen,Touran,2011,336000,Bihor,5450
Volkswagen,Touran,2011,191000,Sibiu,6395
Volkswagen,Touran,2011,198000,Maramures,6500
Volkswagen,Touran,2011,275000,Sibiu,6790
Volkswagen,Touran,2011,226000,Bacau,6990
Volkswagen,Touran,2011,215000,Arad,7500
Volkswagen,Touran,2011,215000,Bacau,7650
Volkswagen,Touran,2011,128000,Sibiu,7990
Volkswagen,Touran,2011,248000,Timis,10999
Volkswagen,Touran,2012,213000,Timis,7990
Volkswagen,Touran,2012,230000,Bacau,8900
Volkswagen,Touran,2012,212000,Arad,11499
Volkswagen,Touran,2013,252000,Arges,4999
Volkswagen,Touran,2013,218000,Timis,6499
Volkswagen,Touran,2013,210000,Prahova,6590
Volkswagen,Touran,2013,189000,Mures,7190
Volkswagen,Touran,2013,190000,Arad,8250
Volkswagen,Touran,2013,240000,Timis,8390
Volkswagen,Touran,2014,106340,Constanta,8500
Volkswagen,Touran,2014,207000,Arad,9800
Volkswagen,Touran,2014,127200,Suceava,10790
Volkswagen,Touran,2015,194400,Ilfov,9400
Volkswagen,Touran,2015,207871,Cluj,10750
Volkswagen,Touran,2015,221871,Cluj,10999
Volkswagen,Touran,2016,250000,Bucuresti,12490
Volkswagen,Touran,2016,243475,Timis,13000
Volkswagen,Touran,2016,113728,Arad,16990
Volkswagen,Touran,2017,176000,Bucuresti,14400
Volkswagen,Touran,2018,207000,Galati,15490
Volkswagen,Touran,2019,205000,Bucuresti,14875
Volkswagen,Touran,2019,172816,Ilfov,14990
Volkswagen,Touran,2019,175000,Galati,16489
Volkswagen,Touran,2019,59013,Cluj,24990
Volkswagen,Touran,2020,199000,Galati,14989
Volkswagen,Touran,2020,179000,Galati,15990
Volkswagen,Touran,2020,182763,Ilfov,16990
Volkswagen,Transporter,2006,300000,Dambovita,6190
Volkswagen,Transporter,2007,390000,Mures,6250
Volkswagen,Transporter,2011,287000,Iasi,7999
Volkswagen,Transporter,2011,365000,Maramures,8499
Volkswagen,Transporter,2011,243000,Arad,9250
Volkswagen,Transporter,2011,242000,Brasov,9999
Volkswagen,Transporter,2013,190000,Arad,9500
Volkswagen,Transporter,2013,321847,Suceava,9899
Volkswagen,Transporter,2013,271831,Ilfov,15450
Volkswagen,Transporter,2014,630000,Covasna,9900
Volkswagen,Transporter,2014,303000,Covasna,10999
Volkswagen,Transporter,2014,239000,Bihor,11490
Volkswagen,Transporter,2015,147490,Cluj,11799
Volkswagen,Transporter,2015,139000,Harghita,19992
Volkswagen,Transporter,2016,214000,Covasna,16800
Volkswagen,Transporter,2016,321000,Covasna,17400
Volkswagen,Transporter,2016,362000,Covasna,18802
Volkswagen,Transporter,2016,137000,Bihor,34000
Volkswagen,Transporter,2017,259632,Teleorman,13700
Volkswagen,Transporter,2017,134685,Cluj,16490
Volkswagen,Transporter,2017,151000,Prahova,24990
Volkswagen,Transporter,2018,104233,Ilfov,15000
Volkswagen,Transporter,2019,131343,Cluj,17200
Volkswagen,Transporter,2019,195000,Harghita,20825
Volkswagen,Transporter,2019,108700,Sibiu,29899
Volkswagen,Transporter,2020,131000,Dambovita,33500
Volkswagen,Transporter,2020,2200,Ilfov,33989
Volkswagen,Transporter,2023,3,Sibiu,29990
Volkswagen,Transporter,2023,1,Sibiu,33990
Volkswagen,e-Golf,2019,141500,Galati,18433
Volkswagen,e-Golf,2020,29310,Cluj,17890
Volkswagen,e-Golf,2020,22000,Timis,18200
Volkswagen,up!,2018,98000,Satu Mare,6799
Volkswagen,up!,2018,129652,Valcea,6975
Volkswagen,up!,2018,128000,Iasi,6988
Volkswagen,up!,2018,112496,Ilfov,7449
Volkswagen,up!,2018,100971,Cluj,7549
Volkswagen,up!,2018,84701,Cluj,7699
Volkswagen,up!,2018,80964,Cluj,7750
Volkswagen,up!,2018,95607,Cluj,7900
Volkswagen,up!,2018,85231,Cluj,7990
Volkswagen,up!,2018,62915,Cluj,8100
Volkswagen,up!,2018,59496,Cluj,8300
Volkswagen,up!,2019,199730,Dambovita,5799
Volkswagen,up!,2019,106451,Bucuresti,7990
Volkswagen,up!,2021,29000,Cluj,13900
Volvo,C30,2011,181211,Cluj,5950
Volvo,C30,2011,161000,Bucuresti,5990
Volvo,C30,2012,198471,Cluj,6550
Volvo,C30,2012,187000,Ilfov,9000
Volvo,C40,2022,11500,Cluj,50779
Volvo,S40,2004,223841,Prahova,1300
Volvo,S40,2004,314000,Buzau,1800
Volvo,S40,2006,188000,Mehedinti,3800
Volvo,S40,2012,230000,Iasi,6500
Volvo,S60,2011,235300,Bacau,8990
Volvo,S60,2012,300000,Ilfov,7000
Volvo,S60,2012,269000,Prahova,7800
Volvo,S60,2012,200580,Maramures,7999
Volvo,S60,2012,217000,Vrancea,8900
Volvo,S60,2012,240120,Bacau,9990
Volvo,S60,2014,186500,Dambovita,9990
Volvo,S60,2014,188000,Cluj,12499
Volvo,S60,2015,235000,Cluj,8700
Volvo,S60,2015,232000,Cluj,11399
Volvo,S60,2015,119406,Mehedinti,14250
Volvo,S60,2015,91500,Salaj,14990
Volvo,S60,2016,114800,Bucuresti,12500
Volvo,S60,2018,199999,Cluj,10999
Volvo,S60,2018,178000,Cluj,15490
Volvo,S60,2019,162900,Arges,26299
Volvo,S60,2019,79300,Timis,41500
Volvo,S60,2020,21820,Ilfov,42989
Volvo,S60,2020,43986,Galati,44018
Volvo,S60,2021,23981,Ilfov,35450
Volvo,S60,2021,49800,Iasi,49385
Volvo,S60,2022,14500,Ilfov,48949
Volvo,S80,2009,246000,Bacau,5999
Volvo,S80,2013,271000,Maramures,9900
Volvo,S80,2014,136381,Iasi,15490
Volvo,S90,2016,94895,Bacau,29850
Volvo,S90,2017,247000,Salaj,18500
Volvo,S90,2017,196500,Galati,19850
Volvo,S90,2017,163000,Ilfov,23100
Volvo,S90,2017,146800,Galati,23490
Volvo,S90,2017,207500,Dolj,24500
Volvo,S90,2017,157462,Timis,31997
Volvo,S90,2017,87000,Bihor,32900
Volvo,S90,2017,36627,Suceava,34997
Volvo,S90,2018,320000,Timis,19000
Volvo,S90,2018,121504,Valcea,21500
Volvo,S90,2018,136480,Iasi,29900
Volvo,S90,2018,109927,Ilfov,34986
Volvo,S90,2019,58888,Bihor,33900
Volvo,S90,2020,125200,Bucuresti,34986
Volvo,S90,2020,33940,Galati,46398
Volvo,S90,2022,14978,Ilfov,47400
Volvo,S90,2022,12700,Ilfov,54269
Volvo,S90,2023,4000,Ilfov,64750
Volvo,S90,2023,5600,Cluj,71508
Volvo,S90,2023,5,Bacau,76841
Volvo,V40,2003,280774,Teleorman,1500
Volvo,V40,2012,164791,Bucuresti,9450
Volvo,V40,2013,329705,Covasna,6128
Volvo,V40,2013,201000,Cluj,6500
Volvo,V40,2013,250000,Cluj,6999
Volvo,V40,2013,239000,Arges,7890
Volvo,V40,2013,228500,Arges,7990
Volvo,V40,2013,295000,Arges,7990
Volvo,V40,2013,166943,Cluj,7999
Volvo,V40,2013,241950,Arges,8150
Volvo,V40,2013,225000,Cluj,8499
Volvo,V40,2013,229000,Cluj,8999
Volvo,V40,2013,229000,Cluj,9499
Volvo,V40,2013,230444,Arges,9500
Volvo,V40,2014,209000,Vrancea,7900
Volvo,V40,2014,206000,Iasi,7999
Volvo,V40,2014,231000,Vrancea,9290
Volvo,V40,2014,229754,Dambovita,9350
Volvo,V40,2014,262000,Cluj,9999
Volvo,V40,2014,183000,Cluj,10389
Volvo,V40,2014,198000,Arges,10499
Volvo,V40,2014,169137,Ilfov,12509
Volvo,V40,2015,208948,Cluj,8799
Volvo,V40,2015,198150,Ilfov,9950
Volvo,V40,2015,141700,Arges,11490
Volvo,V40,2016,169000,Cluj,9989
Volvo,V40,2016,219000,Cluj,10450
Volvo,V40,2016,113460,Bucuresti,15750
Volvo,V40,2017,193600,Cluj,11498
Volvo,V40,2017,177093,Arges,11500
Volvo,V40,2017,89360,Ilfov,15980
Volvo,V40,2017,86673,Cluj,16648
Volvo,V40,2018,220000,Prahova,12490
Volvo,V40,2018,117000,Arges,12650
Volvo,V40,2018,241000,Cluj,13498
Volvo,V40,2018,101938,Timis,15991
Volvo,V40,2018,132000,Sibiu,16489
Volvo,V40,2019,137000,Sibiu,15490
Volvo,V40,2019,133050,Ilfov,15990
Volvo,V40,2019,64292,Iasi,16500
Volvo,V40,2019,62800,Harghita,17500
Volvo,V50,2007,195326,Constanta,2595
Volvo,V50,2008,270000,Bacau,2990
Volvo,V50,2009,226000,Bucuresti,3990
Volvo,V50,2010,247000,Vrancea,4750
Volvo,V60,2011,224000,Timis,6890
Volvo,V60,2012,213000,Cluj,8950
Volvo,V60,2012,197242,Bucuresti,10450
Volvo,V60,2013,191000,Valcea,7199
Volvo,V60,2013,238630,Bacau,8490
Volvo,V60,2013,157000,Cluj,9300
Volvo,V60,2013,173700,Bistrita-Nasaud,12490
Volvo,V60,2013,247361,Cluj,12999
Volvo,V60,2014,172138,Bucuresti,7950
Volvo,V60,2014,304000,Constanta,7990
Volvo,V60,2014,295500,Iasi,9200
Volvo,V60,2014,238000,Arges,10490
Volvo,V60,2014,232000,Brasov,11900
Volvo,V60,2014,270000,Bucuresti,11990
Volvo,V60,2014,207000,Cluj,12189
Volvo,V60,2015,215000,Prahova,8990
Volvo,V60,2015,256000,Vaslui,9800
Volvo,V60,2015,189000,Brasov,9999
Volvo,V60,2015,280785,Ilfov,13490
Volvo,V60,2015,181000,Bucuresti,15990
Volvo,V60,2016,140000,Bihor,11500
Volvo,V60,2017,188000,Cluj,9990
Volvo,V60,2018,117636,Bucuresti,15749
Volvo,V60,2019,199900,Cluj,19990
Volvo,V60,2019,177450,Ilfov,30499
Volvo,V60,2019,63630,Bucuresti,33438
Volvo,V60,2020,160475,Bucuresti,18749
Volvo,V60,2020,207400,Cluj,24998
Volvo,V60,2020,97500,Sibiu,28900
Volvo,V60,2020,107534,Galati,32713
Volvo,V60,2023,1,Bihor,47421
Volvo,V60,2023,1500,Cluj,47996
Volvo,V60,2023,5,Bacau,49568
Volvo,V70,2010,241500,Prahova,6900
Volvo,V70,2015,265488,Valcea,8000
Volvo,V90,2017,191000,Braila,23000
Volvo,V90,2018,236000,Cluj,23000
Volvo,V90,2018,96000,Bucuresti,23900
Volvo,V90,2018,215000,Sibiu,23990
Volvo,V90,2018,141000,Cluj,24800
Volvo,V90,2019,81900,Arges,24299
Volvo,V90,2019,105000,Bucuresti,38080
Volvo,V90,2019,73500,Ilfov,42899
Volvo,V90,2021,25890,Ilfov,46900
Volvo,V90,2022,11500,Ilfov,52750
Volvo,XC 40,2018,198000,Ilfov,23998
Volvo,XC 40,2018,141100,Arges,27289
Volvo,XC 40,2019,200000,Bacau,19990
Volvo,XC 40,2019,166000,Ilfov,20500
Volvo,XC 40,2019,169000,Galati,20990
Volvo,XC 40,2019,154319,Ilfov,22389
Volvo,XC 40,2019,96187,Suceava,25449
Volvo,XC 40,2019,113000,Bihor,25500
Volvo,XC 40,2019,104742,Ilfov,26490
Volvo,XC 40,2019,112000,Bucuresti,26500
Volvo,XC 40,2019,75450,Ilfov,27899
Volvo,XC 40,2019,139903,Ilfov,27989
Volvo,XC 40,2019,56000,Sibiu,29500
Volvo,XC 40,2019,47356,Bucuresti,32450
Volvo,XC 40,2019,54661,Ilfov,33490
Volvo,XC 40,2020,163000,Satu Mare,21800
Volvo,XC 40,2020,216000,Cluj,22970
Volvo,XC 40,2020,86500,Bucuresti,25250
Volvo,XC 40,2020,185777,Arges,25499
Volvo,XC 40,2020,125000,Bucuresti,27452
Volvo,XC 40,2020,130525,Ilfov,27989
Volvo,XC 40,2020,88932,Galati,29738
Volvo,XC 40,2020,99177,Galati,30928
Volvo,XC 40,2021,89000,Constanta,26600
Volvo,XC 40,2021,21008,Ilfov,29890
Volvo,XC 40,2022,39380,Ilfov,43489
Volvo,XC 40,2022,3412,Timis,48900
Volvo,XC 40,2023,3000,Mures,49380
Volvo,XC 40,2023,5,Mures,51337
Volvo,XC 40,2023,5,Bacau,52405
Volvo,XC 40,2023,4870,Bacau,53499
Volvo,XC 60,2010,239000,Cluj,9490
Volvo,XC 60,2010,205000,Bacau,10999
Volvo,XC 60,2011,242500,Dolj,9000
Volvo,XC 60,2011,240256,Bacau,10450
Volvo,XC 60,2011,240000,Arges,10690
Volvo,XC 60,2011,161125,Bucuresti,10950
Volvo,XC 60,2011,276600,Iasi,11000
Volvo,XC 60,2011,255142,Ilfov,11950
Volvo,XC 60,2011,200000,Bucuresti,11990
Volvo,XC 60,2011,218000,Cluj,12400
Volvo,XC 60,2011,232954,Cluj,12999
Volvo,XC 60,2011,234896,Suceava,12999
Volvo,XC 60,2012,236000,Constanta,10990
Volvo,XC 60,2012,266125,Bacau,10990
Volvo,XC 60,2012,298000,Cluj,11900
Volvo,XC 60,2012,237000,Cluj,11990
Volvo,XC 60,2012,283000,Bacau,13499
Volvo,XC 60,2013,219000,Galati,13999
Volvo,XC 60,2013,220600,Dolj,14390
Volvo,XC 60,2013,259000,Bacau,14990
Volvo,XC 60,2013,164113,Bacau,17490
Volvo,XC 60,2014,187000,Cluj,13200
Volvo,XC 60,2014,239000,Arges,13599
Volvo,XC 60,2014,205000,Vrancea,14200
Volvo,XC 60,2014,252000,Bacau,14990
Volvo,XC 60,2014,329000,Bacau,14999
Volvo,XC 60,2014,223976,Bacau,15490
Volvo,XC 60,2014,207000,Mures,15890
Volvo,XC 60,2014,178800,Ilfov,16300
Volvo,XC 60,2014,222270,Bacau,16490
Volvo,XC 60,2014,248000,Bacau,16790
Volvo,XC 60,2014,190921,Bacau,16990
Volvo,XC 60,2014,230000,Bacau,16990
Volvo,XC 60,2014,231075,Bihor,17599
Volvo,XC 60,2015,225000,Galati,13990
Volvo,XC 60,2015,275400,Cluj,14499
Volvo,XC 60,2015,251347,Bacau,14990
Volvo,XC 60,2015,212000,Cluj,15400
Volvo,XC 60,2015,272000,Prahova,15500
Volvo,XC 60,2015,105176,Galati,15950
Volvo,XC 60,2015,176603,Bucuresti,16200
Volvo,XC 60,2015,206000,Prahova,17350
Volvo,XC 60,2016,215100,Cluj,13650
Volvo,XC 60,2016,260000,Vaslui,15500
Volvo,XC 60,2016,195000,Neamt,16000
Volvo,XC 60,2016,227000,Bucuresti,16541
Volvo,XC 60,2016,261000,Dambovita,17750
Volvo,XC 60,2016,151890,Arges,17890
Volvo,XC 60,2016,193000,Cluj,18299
Volvo,XC 60,2016,176500,Arges,18683
Volvo,XC 60,2016,135000,Sibiu,19850
Volvo,XC 60,2016,100000,Bucuresti,22489
Volvo,XC 60,2017,209246,Brasov,13850
Volvo,XC 60,2017,177200,Constanta,15400
Volvo,XC 60,2017,250000,Bihor,15999
Volvo,XC 60,2017,175286,Cluj,16490
Volvo,XC 60,2017,205000,Cluj,18990
Volvo,XC 60,2017,67000,Bacau,19900
Volvo,XC 60,2017,130000,Valcea,29500
Volvo,XC 60,2017,101889,Dolj,32750
Volvo,XC 60,2018,248369,Mures,21450
Volvo,XC 60,2018,184200,Bihor,23300
Volvo,XC 60,2018,190070,Bacau,24490
Volvo,XC 60,2018,265512,Cluj,25890
Volvo,XC 60,2018,199000,Maramures,25900
Volvo,XC 60,2018,146800,Bacau,26000
Volvo,XC 60,2018,175000,Galati,26000
Volvo,XC 60,2018,179800,Cluj,26750
Volvo,XC 60,2018,159000,Galati,26990
Volvo,XC 60,2018,170583,Suceava,26999
Volvo,XC 60,2018,137000,Bucuresti,27608
Volvo,XC 60,2018,192450,Cluj,27989
Volvo,XC 60,2018,132432,Iasi,28700
Volvo,XC 60,2018,124000,Galati,29990
Volvo,XC 60,2018,184000,Constanta,30900
Volvo,XC 60,2018,163765,Satu Mare,31654
Volvo,XC 60,2018,133048,Timis,31997
Volvo,XC 60,2018,107000,Bihor,32000
Volvo,XC 60,2018,143000,Bucuresti,32368
Volvo,XC 60,2018,102413,Bucuresti,34900
Volvo,XC 60,2018,85785,Constanta,36990
Volvo,XC 60,2018,127675,Galati,39258
Volvo,XC 60,2018,74000,Brasov,40936
Volvo,XC 60,2018,95742,Bihor,45803
Volvo,XC 60,2019,261000,Maramures,19500
Volvo,XC 60,2019,152000,Mures,23400
Volvo,XC 60,2019,260000,Bacau,23900
Volvo,XC 60,2019,148000,Galati,24490
Volvo,XC 60,2019,138000,Galati,24990
Volvo,XC 60,2019,163529,Cluj,24990
Volvo,XC 60,2019,166000,Galati,24990
Volvo,XC 60,2019,220000,Cluj,25970
Volvo,XC 60,2019,197000,Mures,25990
Volvo,XC 60,2019,189860,Vrancea,26450
Volvo,XC 60,2019,122400,Bucuresti,28850
Volvo,XC 60,2019,140000,Bucuresti,28976
Volvo,XC 60,2019,159700,Cluj,29970
Volvo,XC 60,2019,138000,Galati,29990
Volvo,XC 60,2019,98700,Ilfov,30300
Volvo,XC 60,2019,96410,Arges,30990
Volvo,XC 60,2019,87488,Bihor,33900
Volvo,XC 60,2019,128767,Bucuresti,33900
Volvo,XC 60,2019,112000,Bucuresti,34153
Volvo,XC 60,2019,136735,Galati,34498
Volvo,XC 60,2019,153690,Cluj,34900
Volvo,XC 60,2019,140000,Brasov,34986
Volvo,XC 60,2019,167000,Ilfov,35200
Volvo,XC 60,2019,97417,Galati,35688
Volvo,XC 60,2019,124000,Ilfov,35900
Volvo,XC 60,2019,38068,Bucuresti,36500
Volvo,XC 60,2019,110347,Galati,36878
Volvo,XC 60,2019,62240,Ilfov,41240
Volvo,XC 60,2019,74100,Ilfov,41989
Volvo,XC 60,2019,107000,Vaslui,43339
Volvo,XC 60,2020,220000,Maramures,22900
Volvo,XC 60,2020,123000,Constanta,26500
Volvo,XC 60,2020,217334,Suceava,26949
Volvo,XC 60,2020,210000,Bihor,28999
Volvo,XC 60,2020,100000,Bucuresti,29990
Volvo,XC 60,2020,195023,Cluj,30500
Volvo,XC 60,2020,132000,Galati,30900
Volvo,XC 60,2020,172000,Cluj,30990
Volvo,XC 60,2020,187000,Brasov,32300
Volvo,XC 60,2020,136400,Suceava,32487
Volvo,XC 60,2020,113000,Galati,32490
Volvo,XC 60,2020,158000,Neamt,33700
Volvo,XC 60,2020,119039,Suceava,33998
Volvo,XC 60,2020,124821,Cluj,34800
Volvo,XC 60,2020,129000,Galati,34990
Volvo,XC 60,2020,123051,Constanta,35500
Volvo,XC 60,2020,119950,Cluj,35521
Volvo,XC 60,2020,91243,Braila,35700
Volvo,XC 60,2020,85000,Maramures,36500
Volvo,XC 60,2020,113500,Iasi,36890
Volvo,XC 60,2020,43498,Constanta,37000
Volvo,XC 60,2020,73898,Dolj,37500
Volvo,XC 60,2020,137800,Timis,37999
Volvo,XC 60,2020,88249,Brasov,38899
Volvo,XC 60,2020,69700,Brasov,39540
Volvo,XC 60,2020,60000,Timis,39700
Volvo,XC 60,2020,127192,Suceava,39998
Volvo,XC 60,2020,93580,Galati,42828
Volvo,XC 60,2020,41970,Ilfov,43144
Volvo,XC 60,2020,38400,Ilfov,44469
Volvo,XC 60,2021,159000,Mures,29990
Volvo,XC 60,2021,107000,Galati,32999
Volvo,XC 60,2021,100000,Ilfov,36440
Volvo,XC 60,2021,37800,Bucuresti,39865
Volvo,XC 60,2021,114601,Suceava,42869
Volvo,XC 60,2021,22936,Ilfov,42980
Volvo,XC 60,2021,22871,Ilfov,44899
Volvo,XC 60,2021,19500,Iasi,51885
Volvo,XC 60,2022,31700,Mures,40499
Volvo,XC 60,2022,32000,Mures,40499
Volvo,XC 60,2022,39500,Mures,40499
Volvo,XC 60,2022,41400,Mures,40499
Volvo,XC 60,2022,39000,Mures,41500
Volvo,XC 60,2022,40500,Mures,41500
Volvo,XC 60,2022,19873,Bucuresti,42951
Volvo,XC 60,2022,19120,Bihor,46987
Volvo,XC 60,2022,9380,Cluj,52348
Volvo,XC 60,2022,5000,Cluj,56789
Volvo,XC 60,2022,23000,Suceava,61880
Volvo,XC 60,2022,13200,Bucuresti,64883
Volvo,XC 60,2022,18500,Ilfov,68884
Volvo,XC 60,2023,16500,Bacau,49495
Volvo,XC 60,2023,5,Bacau,52998
Volvo,XC 60,2023,14999,Ilfov,53790
Volvo,XC 60,2023,5,Bacau,55650
Volvo,XC 60,2023,12000,Cluj,57980
Volvo,XC 60,2023,4450,Bucuresti,59899
Volvo,XC 60,2023,5,Bacau,60037
Volvo,XC 60,2023,4500,Arad,62475
Volvo,XC 60,2023,5,Bacau,64821
Volvo,XC 60,2023,100,Cluj,66728
Volvo,XC 60,2023,2500,Bacau,69364
Volvo,XC 60,2023,2500,Cluj,73239
Volvo,XC 90,2005,240000,Ilfov,5500
Volvo,XC 90,2006,300000,Cluj,5500
Volvo,XC 90,2007,321300,Salaj,5950
Volvo,XC 90,2008,310000,Timis,7800
