Brand,Model,YearOfFabrication,Kilometres,Location,PriceEuro,ClientID,LicensePlateNumber,VIN
Renault,Megane,2018,107069,Sibiu,10990,YLCCJZXX,SB 788 GZN,VF1WHTSMEOVGPZA98
Renault,Megane,2018,198000,Dolj,10990,GPUUGSPF,DJ 811 QFX,VF1WBJ03D9RCKT4J5
Renault,Megane,2018,159023,Bucuresti,11949,TIMXWDKP,B 529 DZX,VF1WGLN8PDY3VVXL7
Renault,Megane,2018,107853,Ilfov,11990,XXPHYVNB,IF 890 GEG,VF1W2OI3XQBJWEO98
Renault,Megane,2018,129000,Arad,11990,MCPYOTGL,AR 358 QSA,VF1WZS0EPMEKP3E98
Renault,Megane,2018,75215,Bucuresti,11997,AAEGIRSQ,B 714 OQU,VF1WMKD5E521ZS4M6
Renault,Megane,2018,179000,Galati,11999,TEZJBEKZ,GL 868 TAO,VF1WGV9GGDTYWXQ86
Renault,Megane,2018,177988,Bucuresti,12349,FCRGMFMD,B 159 TBX,VF1WJSDDMDAQ3WYG5
Renault,Megane,2018,117500,Timis,12450,HJSEAYPB,TM 834 NIC,VF1W4WE76280VEB57
Renault,Megane,2018,64000,Ilfov,12489,QZCFSJCA,IF 427 BPH,VF1WFBDT8KU7XGDM2
Renault,Megane,2018,74992,Ilfov,12790,NBAUPNVE,IF 981 FDO,VF1WFT2STUX3BCKX1
Renault,Megane,2018,79964,Arad,12852,MNPAEEDU,AR 400 YXC,VF1WVTQSNSNRUEEAX
Renault,Megane,2018,140093,Braila,12971,UOEPVEED,BR 264 YHW,VF1WPTVSNV1EQATP2
Renault,Megane,2018,169000,Galati,12990,HUOLZBFT,GL 139 MSN,VF1W2CF0A5LLY0TO4
Renault,Megane,2018,170000,Constanta,13000,GSCZJQHA,CT 558 ENU,VF1WIC53FDBDQZ916
Renault,Megane,2018,173981,Arges,13506,AOWPHFPD,AG 893 JKV,VF1WXHJJW673CONN4
Renault,Megane,2018,106044,Arges,13799,BIOKMKAH,AG 757 CIB,VF1WTHT2EU0TWRK96
Renault,Megane,2018,203051,Arges,13990,SMMBJBOK,AG 944 ULP,VF1WJY0BHXU91HT6X
Renault,Megane,2018,164000,Bucuresti,15899,TTQAVPYW,B 361 UHY,VF1WAODCE64E3MNLX
Renault,Megane,2018,92612,Timis,16500,YGJAKLEF,TM 046 YKO,VF1WCKADVZV85FP85
Renault,Megane,2018,125795,Ilfov,17990,DXMBQJXY,IF 481 ZPT,VF1WU1M6M0YYQUSY9
Renault,Megane,2019,99000,Bucuresti,9936,UBYXPSXX,B 287 ONU,VF1XY49XKCYZ98Y1X
Renault,Megane,2019,175381,Arges,10290,FBYXJZJC,AG 201 TDV,VF1XCTAH3OBHKSFD1
Renault,Megane,2019,169000,Galati,10489,GGORYPES,GL 131 IUT,VF1XXZHVX79X8YZF9
Renault,Megane,2019,130000,Bucuresti,10990,QHWQECBO,B 717 GGI,VF1X9DHMMAJC9N5M2
Renault,Megane,2019,185800,Galati,11389,RSUKITYJ,GL 192 SPQ,VF1XDB60RPF9XHET2
Renault,Megane,2019,85900,Bucuresti,11489,ETGGBPSF,B 388 PVO,VF1XBFB88DDACIQTX
Renault,Megane,2019,170634,Cluj,11750,RWOOOUBN,CJ 164 QUH,VF1XLPKWRJQLF0OD7
Renault,Megane,2019,174000,Galati,11789,PSGESYZR,GL 729 QOR,VF1XWXSIYFZEOE4Z6
Renault,Megane,2019,77000,Ilfov,11900,VGFITLSE,IF 430 SJT,VF1XW1LIHPFIR87B4
Renault,Megane,2019,166000,Galati,11990,KAPAKXMJ,GL 733 DNA,VF1XT3QF7EPMW6Y90
Renault,Megane,2019,119250,Arges,12350,MCXAWTVT,AG 692 KZY,VF1XM6CKG12YW740X
Renault,Megane,2019,176296,Bucuresti,12350,KJZFJOQT,B 148 UST,VF1X368PSV0YMDPU4
Renault,Megane,2019,104604,Cluj,12500,JYTOLNZO,CJ 715 PGD,VF1X5I57PR5GJ96O6
Renault,Megane,2019,56061,Ilfov,13689,SGBCPHGT,IF 580 EOY,VF1XWSK6GGTUBD7W7
Renault,Megane,2019,55700,Arges,13750,PMFCYHOS,AG 188 UND,VF1XXP17J6603SFB8
Renault,Megane,2019,135194,Ilfov,13789,SQQGOQDI,IF 055 RGK,VF1X4UMM42Z4LBQ03
Renault,Megane,2019,151725,Ilfov,14490,BNQDXRBQ,IF 161 SHT,VF1X18090U8IGNEB4
Renault,Megane,2019,131545,Bucuresti,15800,UTFJZYCO,B 568 DGC,VF1XSDU1GDIV8SHV9
Renault,Megane,2020,176000,Olt,9999,EFCZLSKE,OT 055 OYS,VF1A23HL27PDMQP28
Renault,Megane,2020,160500,Olt,10850,HQQGYOBZ,OT 782 XKY,VF1ANE2AZHRA4Q1A6
Renault,Megane,2020,193000,Prahova,10950,CMHUOJCR,PH 154 VZG,VF1A5INYE5JJPD3QX
Renault,Megane,2020,70873,Bucuresti,11950,BJBTHDDC,B 518 KSL,VF1AAZPUWKRW96UY4
Renault,Megane,2020,169000,Galati,12490,XNNHPMTU,GL 866 LHA,VF1AT2DRMG3GMBWD8
Renault,Megane,2020,108576,Iasi,12940,TTCMELFR,IS 611 TZF,VF1A0Z8O7OK0UVIQX
Renault,Megane,2020,108530,Bihor,12999,FEXHIRFW,BH 077 HTT,VF1AE3CBIQL90JL06
Renault,Megane,2020,149850,Arges,12999,GLKGSMUN,AG 191 YQT,VF1AO12IK1CRXEPB6
Renault,Megane,2020,37520,Dolj,14999,FYKXFKTL,DJ 947 LLV,VF1AGITZA1QU1LHU9
Renault,Megane,2020,59700,Bucuresti,14999,JSWYUUMW,B 751 IXR,VF1A6TGLWV5K1XAO2
Renault,Megane,2020,5422,Ilfov,18490,WLHIXJWI,IF 299 RSN,VF1AM77LGJQ1K149X
Renault,Megane,2021,57520,Bucuresti,12450,IENONYVM,B 367 ZDM,VF1BSYFP5LELBLMS8
Renault,Megane,2021,60033,Bucuresti,12500,BGYYDLGU,B 233 ZMU,VF1BNENFV0XNVID14
Renault,Megane,2021,74841,Bucuresti,12500,IVNJAWFU,B 802 OSS,VF1BLH1DI6TGVU2B7
Renault,Megane,2021,41750,Ilfov,13499,OHVGGZNS,IF 364 RKN,VF1BMRW8X6B4WJ2VX
Renault,Megane,2021,119800,Bucuresti,13999,XDKDRIRZ,B 608 XKX,VF1BL3Z63XQQQ4FE5
Renault,Megane,2021,24000,Bucuresti,15449,UCUDXGHM,B 159 FOB,VF1BLBQUU586DBXN8
Renault,Megane,2021,33462,Arges,17450,ALOYCEWP,AG 555 NIZ,VF1B212H0AZTUP601
Renault,Megane,2021,17189,Arges,18750,XPUQUOET,AG 162 EKF,VF1B84FDQQYOR2351
Renault,Megane,2022,67000,Valcea,14042,DBXOZCWB,VL 070 VTR,VF1CJVHP0LZEYSFS1
Renault,Megane,2022,2500,Brasov,20989,BAGFAWZU,BV 145 JLH,VF1CWJZ1J1WHASQW0
Renault,Megane,2022,8439,Ilfov,26200,MSYVTSGL,IF 170 OLD,VF1CGCICNXZJDR8H3
Renault,Megane,2022,16893,Suceava,31900,EOOOWQOS,SV 353 FJY,VF1CNS6FN3PE9W9N3
Renault,Megane,2022,6000,Brasov,33439,LMJHACSU,BV 165 HJV,VF1CNNLCYALYMPRK1
Renault,Megane,2022,7218,Braila,33990,CPZZJTAJ,BR 996 QIF,VF1CKMPUIM54YW8L4
Renault,Megane,2022,9902,Maramures,35500,ZDYKXCAQ,MM 322 IDV,VF1C8Z37B4QYLT2A1
Renault,Megane,2023,2,Arges,47899,GZAZIROM,AG 328 USN,VF1DREKCR7PX4N8V6
Renault,Modus,2008,120000,Sibiu,2290,BKZAIGUX,SB 705 IMF,VF1J6F8QNJIQ20TL4
Renault,Scenic,2004,219907,Sibiu,2300,JUSSLXAN,SB 840 DDJ,VF1E1FTLAUPIFFJ52
Renault,Scenic,2005,86000,Ilfov,1950,DSIZWJCK,IF 114 BRU,VF1FK8P82SH0YKZQ3
Renault,Scenic,2007,269000,Mures,3299,WYIIIHNS,MS 016 LTP,VF1HAKQ8UDTUFHTB4
Renault,Scenic,2007,203223,Cluj,3300,HBQKRIOG,CJ 278 TKK,VF1H0VXXO3WW8NFTX
Renault,Scenic,2008,313000,Mures,3299,WWFFQEUZ,MS 404 AMX,VF1JS3BI4GHRAW8T4
Renault,Scenic,2009,275062,Timis,3800,JSXGLXBE,TM 200 ZHV,VF1KLA024X4KUD0N6
Renault,Scenic,2009,254000,Dambovita,3990,OCPBODYN,DB 621 XLJ,VF1KGPWVWTJD1PEO6
Renault,Scenic,2009,223000,Bacau,4999,YKUYWLTY,BC 363 UVF,VF1KI4T9B9KG8Q3Z0
Renault,Scenic,2010,197000,Timis,3590,GWQIBCTN,TM 874 DLT,VF1LMCS97U1ZMKHN1
Renault,Scenic,2010,246000,Bacau,4490,WSWDZPHO,BC 292 TJD,VF1LLETIHV1QXC6Q8
Renault,Scenic,2011,161000,Bihor,2490,KJKKJKZP,BH 731 ZUA,VF1MJAF5I6Z3AG62X
Renault,Scenic,2011,220000,Galati,4190,NGSQBLAF,GL 340 OFZ,VF1MTH1LORTB6PS00
Renault,Scenic,2011,199300,Bucuresti,4490,OIRAKZFI,B 028 LCO,VF1M4L7VOX7T8Z252
Renault,Scenic,2011,237000,Iasi,4840,FMUEKHNU,IS 206 NXN,VF1MV9F1KWK1T0PU2
Renault,Scenic,2011,226000,Galati,5290,HWGMWSVM,GL 234 SOO,VF1MAOO5F71J0DPT0
Renault,Scenic,2011,241300,Bacau,5490,VQVSLTLX,BC 813 ABF,VF1M97NMH5FRGR5M6
Renault,Scenic,2012,199000,Cluj,4990,NOAGJNNK,CJ 607 MLO,VF1N3XQWEWFYKUAO7
Renault,Scenic,2012,278000,Galati,5290,PTSZRPCM,GL 049 XHJ,VF1NNPDYHJUJSUVS9
Renault,Scenic,2012,240000,Braila,5590,BJXOBJZT,BR 107 SQW,VF1NE0OZJ457MZTY3
Renault,Scenic,2012,237000,Cluj,6100,LYRGPPRA,CJ 164 CGM,VF1NKRSNQFAXZBI65
Renault,Scenic,2013,262000,Brasov,5750,OUOPLORU,BV 774 KZY,VF1POGS3D1YQ15A27
Renault,Scenic,2013,238000,Prahova,5950,MGMFYNJT,PH 407 FCD,VF1PNUR0SI87J2KZ7
Renault,Scenic,2013,169000,Braila,5990,VMJINVQE,BR 576 TFR,VF1PL3RKHO3HFHIF1
Renault,Scenic,2013,180000,Sibiu,6999,RMGMVQOM,SB 776 ISP,VF1PYJVKU6ZRZUP73
Renault,Scenic,2013,177000,Galati,7850,HMPUMGHS,GL 277 KBG,VF1PIR77T1PJYNHHX
Renault,Scenic,2014,182000,Cluj,5490,QGPMDKHV,CJ 523 RJX,VF1ROYIZG7UWBWLW9
Renault,Scenic,2014,178435,Arges,6299,CBKHZMUA,AG 714 QGL,VF1RXZN77HR6IDWXX
Renault,Scenic,2014,180000,Cluj,7190,LUFNUYAY,CJ 446 VXN,VF1RA9M32AMEPEVO1
Renault,Scenic,2014,219400,Ilfov,7350,DWZYSQJO,IF 728 RLE,VF1RK5BQWDL8YSAE5
Renault,Scenic,2015,191000,Timis,5990,PQZXAPUB,TM 406 DAG,VF1S9RNYERLF96PT2
Renault,Scenic,2015,199667,Arges,5999,ZVTECEOZ,AG 543 SDT,VF1SO5YSZSPL8CQQ3
Renault,Scenic,2015,190000,Braila,6490,TBOJJCEY,BR 729 VDC,VF1SJCG0WQ25PC7O1
Renault,Scenic,2015,199866,Dambovita,6890,QRBUYCMW,DB 449 WXT,VF1SP8DVQ4NKWVF09
Renault,Scenic,2015,199200,Galati,7490,ARXUWPVO,GL 064 NZL,VF1SB1E1LG343RV77
Renault,Scenic,2016,140000,Valcea,6600,FPRZKXLN,VL 244 VJG,VF1TQ39MG2FAY37W2
Renault,Scenic,2016,250000,Bacau,13499,FHFRXTOP,BC 312 HFB,VF1TD79BRYBT544I7
Renault,Scenic,2017,228708,Cluj,10700,OWKSOYTW,CJ 679 YSD,VF1VFUA8K7SDFTIS2
Renault,Scenic,2019,129690,Ilfov,12988,EGMDOLLU,IF 490 DVD,VF1XZ54D62WYQYDO7
Renault,Scenic,2020,107544,Dolj,15000,ODOJQLYP,DJ 810 XZM,VF1AV2SQQOVHRYH61
Renault,Scenic,2021,34051,Timis,21990,YFRKIVFW,TM 345 VIG,VF1BPSNHFJHDA5TT1
Renault,Symbol,2007,124500,Brasov,2400,KQKISKSH,BV 459 RNP,VF1HE4WUQ9GM9PGU1
Renault,Symbol,2010,158500,Timis,2250,GAYLUPFJ,TM 287 OZL,VF1L7FZROVPCTFNT5
Renault,Talisman,2015,104229,Arges,17490,DXNNNXAU,AG 609 ORP,VF1SD09956OTSYVPX
Renault,Talisman,2016,130000,Vrancea,11350,URUZBEJY,VN 869 HPV,VF1TG3ZDDMBI32V48
Renault,Talisman,2016,184400,Brasov,11400,XFXTOMQD,BV 721 IVG,VF1T2LPOHSN64S1PX
Renault,Talisman,2016,189860,Prahova,11990,EJTRTFON,PH 066 WUP,VF1TBF0UCISWCLF10
Renault,Talisman,2016,249000,Prahova,13900,IQTSBFTA,PH 102 YYV,VF1TUBSAHAL0G9LS3
Renault,Talisman,2016,237927,Arges,13980,NUGAXJFG,AG 717 YOZ,VF1TZ9Y9WSMO7EWU9
Renault,Talisman,2016,130864,Timis,14800,MJJISTMM,TM 296 NEA,VF1TETVFLJOIHPZG8
Renault,Talisman,2016,203219,Arges,14980,AVEEPDWQ,AG 298 OGW,VF1TR2JN2VUC6HOZ9
Renault,Talisman,2016,139400,Ilfov,15480,IJWUOTQW,IF 049 MVL,VF1TVIPZ585BF2PF6
Renault,Talisman,2016,170000,Ilfov,15950,DVEXKPAD,IF 361 BWD,VF1TTJNKH00HHRQ14
Renault,Talisman,2016,139000,Iasi,15990,DPFXUIPP,IS 312 WKH,VF1TLKCXFRW41FVT1
Renault,Talisman,2016,170000,Ilfov,16981,YVFTPBBP,IF 122 DFI,VF1TPECCZ1ZM63CL0
Renault,Talisman,2016,123224,Arges,16990,FTWMRNFS,AG 225 KZM,VF1TNNENTT6CUP4U3
Renault,Talisman,2016,114600,Bucuresti,17500,KFLESTNR,B 447 DPH,VF1TW95W111QT3199
Renault,Talisman,2017,199000,Cluj,11900,MOSPOFAK,CJ 898 GGL,VF1V9FKLUUA0XV7X0
Renault,Talisman,2017,185186,Ilfov,11950,DDAPTRGJ,IF 206 PGE,VF1VQ8L5M4ORWERN2
Renault,Talisman,2017,172000,Timis,11990,TIEPUCEY,TM 857 LOF,VF1V9DKT7SUSBLNQ9
Renault,Talisman,2017,194000,Arges,11990,JJMIFUXW,AG 564 CXP,VF1V207VGBDOKHKX2
Renault,Talisman,2017,198000,Arges,12200,WCDEUZFU,AG 653 YGI,VF1VI66AMXP52NQR1
Renault,Talisman,2017,211618,Bihor,12489,TANMCJNL,BH 469 YVF,VF1VBQVR7QH099DI8
Renault,Talisman,2017,260000,Maramures,12600,BFROUIQH,MM 409 JXA,VF1V3JE6ODRBVUPK0
Renault,Talisman,2017,237000,Cluj,12990,VESOZVAO,CJ 768 SGM,VF1VDQAXLLY81A1O3
Renault,Talisman,2017,165000,Bucuresti,14390,QQETJJGH,B 485 TKT,VF1VE8S7JOVMSG3V4
Renault,Talisman,2017,170000,Constanta,14700,CYTZZZYR,CT 636 KYI,VF1VWLECBC5F7OEZ6
Renault,Talisman,2017,194690,Bucuresti,14750,XDOZANLV,B 327 SHU,VF1VKKJKS5RY5MNC5
Renault,Talisman,2017,142500,Arges,14950,VMPTQYFZ,AG 788 SZY,VF1VQF7CLKDSFKJVX
Renault,Talisman,2017,147286,Bucuresti,14950,VMUWZZVM,B 098 DYK,VF1VI3H18B5GDGN20
Renault,Talisman,2017,231849,Arges,14980,DTHYBIAQ,AG 493 PHT,VF1V5ETCVQUH9T821
Renault,Talisman,2017,128029,Arges,14990,CZZOEWGA,AG 421 ILB,VF1V8E19VIDD8RN42
Renault,Talisman,2017,166900,Galati,15490,UVVNOYUV,GL 441 CVU,VF1VGFZ0MYZWCSVBX
Renault,Talisman,2017,133150,Bucuresti,15500,WNXPHZSZ,B 053 NVO,VF1VSMSZAZ45A5129
Renault,Talisman,2017,179000,Bucuresti,15990,JDSKZQRH,B 011 OBV,VF1VEX6YUKTS3LI50
Renault,Talisman,2017,150000,Brasov,16000,XXVMCJZO,BV 853 NVL,VF1VNR4VBILAL6AJ5
Renault,Talisman,2017,178000,Bucuresti,16999,CZRGEXZK,B 076 WHU,VF1V2K3UDGENSPC77
Renault,Talisman,2017,120000,Arges,17495,OLCXJMTI,AG 225 LIJ,VF1V403NPF3WIBH04
Renault,Talisman,2017,104923,Bucuresti,17900,TCDWREZH,B 010 WWZ,VF1VWS0USX4WIQNJ3
Renault,Talisman,2017,113131,Bucuresti,17990,NDNBOZDE,B 120 FTX,VF1VOA2NS4IFRVQK1
Renault,Talisman,2017,82855,Bucuresti,18500,RJHHENXX,B 532 CWA,VF1VU3Z0Z3S2F70Y9
Renault,Talisman,2017,227000,Cluj,52000,PRTLRKEV,CJ 768 NAT,VF1VH7A5TNG47JYL6
Renault,Talisman,2018,173000,Timis,11990,THXCTAJQ,TM 410 TVH,VF1W24E4XCGHI6YM6
Renault,Talisman,2018,279000,Arges,11995,SNXYCODS,AG 572 BSN,VF1WVN6VTABM3D9W8
Renault,Talisman,2018,148867,Brasov,12990,HSCXZPVU,BV 485 IMD,VF1W1UHCDC6SQ9P98
Renault,Talisman,2018,154915,Ilfov,13490,JMURSICM,IF 053 EOW,VF1WXUNV1SROVHOX7
Renault,Talisman,2018,218946,Arges,13980,OGTFVMQH,AG 659 XKU,VF1WOPOA8TTWIEM8X
Renault,Talisman,2018,193148,Arges,13990,GGZHWQYQ,AG 212 IRM,VF1WM11VIVDA8VTY8
Renault,Talisman,2018,197500,Galati,14189,YQHGNCAP,GL 557 MES,VF1WHY2TRMIYR6KH7
Renault,Talisman,2018,103100,Vrancea,14900,TNQJAMAW,VN 757 KKU,VF1W2OQXJW9DWB1X9
Renault,Talisman,2018,140710,Arges,15450,IGNJZNLP,AG 956 EEG,VF1WQ0FO06U8NK133
Renault,Talisman,2018,199001,Ilfov,15490,GMPSODCU,IF 614 AMP,VF1WERB4Z8JECOB46
Renault,Talisman,2018,92345,Arges,15500,JINWSAHJ,AG 354 CBD,VF1W0F6MEIE07F369
Renault,Talisman,2018,140455,Bucuresti,17249,AZCNTWNA,B 153 MJB,VF1WDEAAZ4PL697DX
Renault,Talisman,2018,17302,Galati,22598,FMMZGKPA,GL 126 OOK,VF1W07OXENOD55WL9
Renault,Talisman,2019,149950,Arges,13999,PAVTAQBP,AG 826 QMK,VF1X7D3KTBE5KWD38
Renault,Talisman,2019,154000,Arges,14994,MKPAZLSB,AG 855 XFU,VF1X2FCKJKA8H6228
Renault,Talisman,2019,122580,Brasov,15490,YEBHFBXL,BV 054 JRG,VF1XX7METGDOXD0Q6
Renault,Talisman,2019,137500,Arges,15999,PBLHVIBO,AG 998 UET,VF1XC9QOQDDNHOVI7
Renault,Talisman,2019,80210,Bucuresti,19500,RQCLBRFR,B 162 GRU,VF1XA4JA8C0K95AD1
Renault,Talisman,2020,111000,Prahova,12500,FHFKRAUD,PH 628 CDD,VF1AUVXSDCN6F5JW1
Renault,Talisman,2020,103171,Ilfov,18690,HOZFBYKT,IF 198 OOC,VF1AIER093GDO1DL8
Renault,Talisman,2020,122957,Bucuresti,21000,YZHVTTOI,B 225 PUW,VF1AO0E2TW1778NM4
Renault,Talisman,2020,13377,Suceava,22000,JNBZLFOG,SV 489 THN,VF1AZAE27HEE7GEX9
Renault,Trafic,2008,198000,Ilfov,6300,HMKLKROO,IF 918 KBB,VF1JW4UUU4LYW4B78
Renault,Trafic,2011,272240,Dambovita,3150,SAKYBQUA,DB 402 KPC,VF1MWJOI8TSA2Q3O1
Renault,Trafic,2013,107859,Ilfov,8898,YKFNOCRQ,IF 252 IQJ,VF1P86MAA2TT2KWR8
Renault,Trafic,2015,248000,Vrancea,7850,XPQOMPXG,VN 346 WHV,VF1SJKNAAAG47X4F2
Renault,Trafic,2016,185000,Sibiu,11200,AJTHFLIU,SB 926 NML,VF1TNWXVFII9868W2
Renault,Trafic,2017,158000,Vrancea,9650,VOXBIGVC,VN 091 GOF,VF1VDH0S7SGHI8OV9
Renault,Trafic,2017,182000,Timis,11007,YLCRSGJT,TM 078 UEG,VF1V9APB4D84Z9216
Renault,Trafic,2017,330000,Bacau,12500,FNHBPXNM,BC 688 LOH,VF1VREZRA6MSL4VV5
Renault,Trafic,2017,153735,Satu Mare,18921,AKYGPZYV,SM 622 GVB,VF1VXZRCG0J6T5MM7
Renault,Trafic,2018,187651,Ilfov,14989,NELITSAQ,IF 967 PZM,VF1WBDVSM92AUHFA5
Renault,Trafic,2018,278500,Bucuresti,15990,ZZVQJKNN,B 765 NZW,VF1WRRUJ5LWODS7X5
Renault,Trafic,2018,236000,Dambovita,18445,EXDIAUNH,DB 346 QPH,VF1W3M7MJ9Q335IH9
Renault,Trafic,2018,215000,Bucuresti,18683,QBISYLTR,B 642 UFM,VF1WFZIQTCZ7LD3X2
Renault,Trafic,2019,148000,Bucuresti,13923,ZCQZFUTO,B 040 HFH,VF1XO2JDYAK03KUU1
Renault,Trafic,2019,172000,Cluj,14200,GDRBYJGJ,CJ 460 HOI,VF1XJ374LE8SDOPPX
Renault,Trafic,2019,253000,Prahova,16500,IDLVTYKB,PH 464 LJB,VF1XIFW35YL41W6H4
Renault,Trafic,2019,202524,Ilfov,18988,NXXIATTE,IF 408 VHN,VF1X2R5875H5PLS88
Renault,Trafic,2020,214437,Ilfov,15489,FBLRLIQG,IF 086 EGQ,VF1AXP8FZ20UYEV99
Renault,Trafic,2021,173943,Cluj,19499,OEHRNUUA,CJ 058 EDV,VF1BGG1DBOQY1Z8Z0
Renault,Trafic,2021,58965,Maramures,19990,ZYQZHDLO,MM 848 DGG,VF1BP7RQ3Z1CBP4P0
Renault,Trafic,2023,5,Bucuresti,32773,PZCADMKK,B 389 BWB,VF1DXA7L4NEWYQ4WX
Renault,Trafic,2023,11,Arges,38080,NTWQNNSX,AG 154 GKC,VF1D2M1O74AZ40RF0
Renault,Trafic,2023,100,Buzau,46500,TASYSANO,BZ 769 UOQ,VF1DLSY6F5BFHSZ72
Renault,Twingo,2008,130000,Arad,1690,GVKGUBWG,AR 477 DQX,VF1JWEEC4E4YNBLO4
Renault,Twingo,2012,177520,Arges,3990,YGUJCSMN,AG 722 EOY,VF1NE8ALE27B11OE8
Renault,Twingo,2015,175000,Cluj,4999,IFEOWDJD,CJ 531 MIW,VF1SG34J5R6WS64K3
Renault,Twingo,2015,86000,Cluj,6990,VEVMBTYR,CJ 193 XSU,VF1SPVDE10NPE2LS5
Renault,Twizy,2023,1300,Bacau,9900,UDPTVCWE,BC 166 PLH,VF1DY5ZMOME1HC0D8
Renault,ZOE,2018,114020,Arges,13189,IPCNNDVY,AG 003 QYU,VF1WBM4Y3WLKLWU4X
Renault,ZOE,2018,86900,Bucuresti,14450,HZGHFXXK,B 297 CST,VF1W2Q6PU62XK4842
Renault,ZOE,2018,10943,Ilfov,15990,ZSHYOZLW,IF 449 CWH,VF1WWS6GTXGUOOBZ6
Renault,ZOE,2019,130397,Bucuresti,11748,KYDQFNIQ,B 805 TPX,VF1XBMSWKS76P0O68
Renault,ZOE,2019,109000,Bihor,12900,KOQHUUBB,BH 454 JFI,VF1XGQ82CTIEIA080
Renault,ZOE,2019,44300,Bihor,16500,HQJAWGBU,BH 887 KDS,VF1XKV0F7WACRHJG1
Renault,ZOE,2020,60000,Bucuresti,18499,IPSYXMTV,B 163 NFX,VF1A34RZTKDWVNLU9
Renault,ZOE,2020,25000,Bucuresti,18990,KHYUYNPR,B 850 GVW,VF1A2KSNRGY2S1RL1
Renault,ZOE,2022,9987,Brasov,21899,DLVUOOWE,BV 838 PTA,VF1CU4B9DJV35TFB6
Renault,ZOE,2022,15340,Bucuresti,23776,LZLPZKFG,B 516 HDO,VF1CAYWGA2J5PKIQ1
Rolls-Royce,Cullinan,2020,61761,Ilfov,398000,SCBSNHIL,IF 001 KON,SCAA1H2ELNHKMBMB1
Rolls-Royce,Cullinan,2022,8940,Bucuresti,499800,NTGYLYLW,B 368 NPZ,SCACOYRANC7O2ILF3
Rolls-Royce,Cullinan,2023,2000,Ilfov,450000,APCUTICQ,IF 989 QRA,SCADPYTSJ1QJWWUT1
Rolls-Royce,Ghost,2017,14469,Bucuresti,226100,PMJEWDBT,B 522 VMT,SCAV2GLXIW3HVRQH4
Rolls-Royce,Ghost,2019,50000,Gorj,210000,ZCOKNGQL,GJ 289 OQR,SCAXYX23SYFNDEKC1
Rolls-Royce,Ghost,2022,13057,Bucuresti,367710,ADUSYJRX,B 519 HSB,SCACT0LLADMF1UOO9
Rolls-Royce,Ghost,2022,18906,Bucuresti,367710,DPPENEDG,B 975 KIX,SCACFIN931UKJ3112
Rolls-Royce,Ghost,2023,2198,Bucuresti,392700,XHSBPEOK,B 944 CWU,SCADMKN2S9N7J1UD9
Rolls-Royce,Ghost,2023,4200,Bucuresti,474810,IKFVPMQV,B 164 CJW,SCADC2SUD7K29K2B6
Rolls-Royce,Phantom,2007,86906,Constanta,125000,XZMJCBCQ,CT 701 LMO,SCAHLYKOO5KT589F8
Rolls-Royce,Phantom,2023,6200,Ilfov,619999,FDXYJIBX,IF 717 SYQ,SCADZVEOYZ8PZLGQ3
Rolls-Royce,Wraith,2015,99000,Constanta,159000,HEDFWWPQ,CT 289 IJL,SCASTYXNZ6HRIIOE4
Rolls-Royce,Wraith,2018,44521,Bucuresti,296310,FWKLDGCM,B 008 MRL,SCAWIYEWCHCQ8XTR2
Rolls-Royce,Wraith,2018,15215,Bucuresti,359900,VUZHFNSZ,B 872 HSZ,SCAWSQH3YBE3QFAO5
Rolls-Royce,Wraith,2019,39900,Ilfov,408333,PFQFLTTM,IF 390 SXL,SCAXI7UPAGM8A4IC6
Rover,75,2003,335000,Bacau,1990,WJBKOPHG,BC 097 OJY,SARDAP0PCRADZUBU7
Saab,3-Sep,2006,163511,Cluj,2490,CBLUWKJP,CJ 463 XOX,YK1G1LWU297DY748X
Saab,3-Sep,2008,232000,Prahova,3499,GPIPQLNT,PH 822 RZU,YK1JYRR01VIV2O4E0
Seat,Alhambra,2004,280000,Brasov,900,ULEDKROY,BV 153 RWO,VSSEXW58HR8WWQ4R2
Seat,Alhambra,2006,243000,Timis,3799,RHHEEITF,TM 732 WWO,VSSGQZN34AAFMDAM2
Seat,Alhambra,2009,239000,Iasi,5650,QGWOAEPM,IS 065 HAG,VSSK1O0BHJ7OWEC01
Seat,Alhambra,2011,233000,Sibiu,10499,HUUQZKVC,SB 899 PMD,VSSMJ2DWXXDW7EVA6
Seat,Alhambra,2015,223000,Alba,10800,MVTIXYUZ,AB 267 ICF,VSSSSTV5QAB0MFQ1X
Seat,Alhambra,2015,197111,Timis,11390,ZMMYREPI,TM 503 TZI,VSSSYD0WFBP1EMG65
Seat,Altea,2009,198000,Bacau,3999,QGCLCXCU,BC 031 LWI,VSSKIPPAGL3W7BPV9
Seat,Altea,2011,199000,Mures,5990,PTBBUDBR,MS 977 YFI,VSSMXEBNAGTUE5569
Seat,Altea,2012,236000,Timis,4999,UXYTGZIU,TM 582 TVZ,VSSNE7Z1J19UNVO33
Seat,Altea XL,2008,248000,Iasi,3900,MJYEANNG,IS 960 LAH,VSSJU7ZJL5CX09Q52
Seat,Altea XL,2009,203000,Prahova,3499,NJNJOVNF,PH 524 CEC,VSSK0NNJIJK5CTZE2
Seat,Altea XL,2009,250000,Constanta,4450,RXLYFDRN,CT 594 CDV,VSSKXDCS6MQIZE0K5
